TWEET,LABEL
افتتاح الاوليمبياد فاااااااجر 󾌧,0
من دوّر الفزعه من عيال الرخوم كنه يدور في بني عمي بخيل . ماني وانا محمد وربعي روس قوم خبلٍ مقامه هزل ولسانه هزيل ✨,1
انت موجود في خيالي اكتر مانت موجود في الواقع,1
عااااااااااا الاوليمبياااااااد النهاردااااااااع,0
اول ميداليه تحصدها مصر في الاوليمبياد مبرووووووووووووووووك ساره سمير تحصد ميداليه برونزيه في رفع الاثقال وزن 69   سيدات 󾮞󾮞,0
السيسي ده حرامي فشخ اللي هو ممكن ياخد الميداليات من العيال المصريين بتوع الاوليمبياد و يبيعها و ياخد فلوسها,2
: مرات حبيب العادلي طلع اسمها فعلا  ، ولمؤاخذه     الهام شرشر     ????  انا كنت فاكراها صفه ????,1
كل واحد بيدور ع اللي بيتجاهلو ويحبه : /,1
ياريت ادم الشناوي يكون متاسس كويس مش عايزين نشمت فينا شريف اكرامي و احنا اللي كنا بنتريق علي الواسطه ????,1
8:  سعود فهد مهرجان الخبرا سعود فهد مبدع ، انت فخر للجميع ، ربي يفتحلك ابواب رزقه ،، تستاهل كل خير,0
هي ليس شتائم بل اللغه التي تفهمها,1
حقاً مشاهده الاوليمبياد متعه مابعدها متعه ، العرق والدمع والفرح كلها في لحظات فاخره ينتظرها البطل ويعمل من اجلها سنين,0
انا كل 5 دقايق بسمه خبر خروج مصري من الاوليمبياد الامل في منتخب اليد بقا,2
مصر اقريبا واخده المركز الخامس حصري ف الاوليمبياد ..,2
لا عشان نادال خسر في نص نهائي الاوليمبياد ما تشغلش بالك 😂,2
:  داريا الجديد اليوم انهم اغتصبوا داريا بالنابالم الحارق المحرم دوليا اللهم انتقم اللهم انتقم  .,1
انا مش متخيله بجد ان في ناس بتهاجم فيلم اشتباك لمجرد ان معز مسعود هو المنتج !! هو فين المشكله في كده بجد,1
فيه ملاكم مصري بيلعب دلوقتي في الاوليمبياد اسمه شريف جونيور الواد ده جاحد اقسم بالله ورافع علم مصر في الحلبهو😘😍😍,0
حد عارف الاوليمبياد دي من امتي ؟ طيب مين اول حد عملها ؟ طيب اتعملت ليه ؟ اللي هيجاوب ليه هديه والله  سؤال,2
:   لولا  امريكا  ما كلن صار  ولكن انتقد  تصدق الشعوب بمن لم تقدرهم,1
ومش من حق اللي مستثمرش حتي حماسه في مساندتهم لحد ما يوصلوا للي هما فيه دلوقتي  مشاركين في الاوليمبياد  انه يحاسبهم لو منجحوش.,2
en:   من اعظم ما قرات .       بَكت سوريا مُستغيثه بالعرب فَ ضَحكت فَلسطين     يا رب فرج كرب المهمومين وابعد عنهم كل غم ✋,1
معروف ان الاصابه بتيجي لنادال وقت الخساره لكن في الاوليمبياد كان فيت فشخ,2
تصنيف اكيد هتلاقي بطل الاوليمبياد ده مستواه اتدهور بعد لندن جت فيه مش في ايمن يعني,2
منك لله يا حسام يا بدري كان معاك فريق ياخد الاوليمبياد مش بس يوصلها,1
لاعيبه مصر بيخسروا في الاوليمبياد بسبب اخطاء اداريه دا احنا مسخره 😂✋,2
فساد الذمم افسد الوجبات الغذائيه...من يدافع عن الفاسد فاسد خامل...من العدل تعيين فاضحهم مديرا عليهم  جمعيه حايل يفصلون فاضحهم,1
طب نفرح في الاوليمبياد النهارده !,2
مينا عطا   مينا فخر العرب 9,0
صح كلامك زي ما خرج قبل كده قتل الشهيد السادات متخصصين ومحترفين في  القتل,1
وانا صغيره كنت عايزه العب جمباز زي اللي كنت بشوفهم في الاوليمبياد دول بس قالولي مينفعش عشان انتي بتلبسي نضاره وممكن تقع منك وانا اقتنعت,2
من الصعب جداً ،، ان تشرح لاحدهم انه خذلك كثيراً  خذلان  الم  حقيقه  صعب,1
مُنذُ رَحِيلِك القّاسِي وَانَا مُعتَقَل فِي سِجون  الحُزن ،،،,1
sayed   SaharMR   محمد حسان ده عرص ربنا يولع فيه شخصيه قذره كم ابغضه في الله,1
دار السلام مشتركه في الاوليمبياد,2
رساله لكل واحد او وحده وسخه شتمت باسم يوسف او اتهمو بلخيانه والعماله وانه مابيفهمش  باسم يوسف سبلكم البلد برطعو فيها ياولاد الكلاب,1
اكتشفت بلاد جديده كتير جداً في افتتاحيه الاوليمبياد,2
اخ روحي طلعت عشان اجيب لي واي فاي كرهت نفسي ياخ,1
زين مسيحيين شيگولون داعش هاجرهم وحاليا گاعدين بايجار مع العلم يملكون بيوت واراضي بموصل هذا مو قهر؟,1
عندما تتحدثون عن الطرب يجب عليكم ذكر رنا سماحه  رنا سماحه مع عمرو الليثي,0
الاسطوري مايكل فيلبس بقا عنده دلوقتي 22 ميداليه ذهبيه في الاوليمبياد الرياضي الاعظم في التاريخ بينافس نفسه!  Rio2016  swimming,2
السبوعين اللي فاتو كانوا من اكبر فترات الضياع اللي عشتها فحياتي .. فيه حاجه غلط بجد !,1
انت تستعبط علي قوله المصريين اوانك عبيط دائما المرتزقه هم بالحدود يدافعون عن اسيادك ومصيرهم الهﻻك وقربت ساعتكم جيش الكبسه,1
حينما تتشبث بقشه في تلاطم امواج الحياه وتوشك علي الوصول للشاطيء ، فتاتي موجه تدفعك بعيداً,1
الاوليمبياد يعني العاب القوي,2
itti: مولر لاعب نايم طول المباراه وفجاه تحصله يحتفل بالهدف بس اهم شيء انه يسجل ❤️,0
1996   يا مهند ياحبيبي انت تدور لبش مع اي احد !!!؟ .. متاكد ابو جاسم مايدري ????,1
ياعم ملعون ابوه علي ابوك انته واجع دماغي اهلي لي علي الصبح قوم يابني شوفالك لعبه,1
احلامي كرجل عجؤؤز ماتت  عشيقتهہ منذ مراهقتهہ ّ ، ؤعااش ؤحيداا ينتظر  المؤت سبعين عاماا ..!,1
والواحد يفضل يتفرج علي الاوليمبياد ويقول يا سلام شوفوا الجمال ويقعد زي البطه البلدي حتي ميروحش الجيم,2
لا الصدفه ف ماتش ماتشين مش البطوله كلها، انت مفيش حد كتبت عنه وعملتي الهاشتاج الاوليمبياد الا وخرج من البطوله 😅,2
تاريخ حائل عمره لا يقل عن 600سنه والحقيقه منذ 1400سنه فكيف يختزل بمبني طيني عمره 600سنه,1
العالم ومجلس الامم والمنظمات اقسم بالله انهم عارفين ان العسيري واعلام بني سعود مضلل، وتفرجوا علي اجرام بني سعود عاما ونصف ساكتين,1
مفيش اقذر من كده تشكيل والله،، حسبي الله ونعم الوكيل فيك يا مرتضي الكلب,1
لا طلعنا من الاوليمبياد النهارده بعد الهزيمه من المانيا بطيخ رسمي بعد ما ضيعنا مباراه البرازيل بهبل,1
تسلملي يارب,0
اذا تكلم الناس عنك بسوء قل كما قال الحسن البصري : مرحبا بحسنهٍ لم اعملها ، ولم اتعب فيها ولم يدخل فيها عُجب ولا رياء ..,2
هههههه تم بشوفها هالسنه الاوليمبياد كانها gladiators يا زلمه تكسير ارقام بكل الالعاب,2
:  غريب في هالزمن  المساجد ببلاش بس فاضيه ..????  المراَقص بفلوس بس مليانه ..????  ناس غريبه .. ????  تتجاهل الجنه بالمجان ، تشتري الن…,1
غالباً مش هبدا اتفرج علي الدوري الانجليزي الا بعد ما تنتهي الاوليمبياد،انا مش عارف انام بسببها اصلاً هروح اضيف جنبها حاجه تاني،ترتيب اولويات,2
alodah     بلال الحبشي سبق الجميع الي الجنه بشهاده رسول الله  وابو لهب النسيب الحسيب في النار  المقياس هو الايمان,2
كل معمل ريفريش الاقي لاعب مصري يودع منافسات الاوليمبياد يمكن العيب في الريفريش طيب,1
ايش اقول وايش يخلي التنظيم خرب فعلا روعه الطايف   صيف الطائف 37,1
النصر الوداد صح انها مباراه وديه بس استفزني ضحك العنزي مدري يضحك ع وش رغم انه قدم مباراه ممتازه طبعاً يحيي الشهري لاعب يرفع الضغط بختصار !,1
الاوليمبياد * : D,0
بَعض الاوجاع لا تُرمّمها ابتسامه عابره !,1
للاسف الان نحن الفلسطينين نتمني تجريد العرب من السنتهم ومن خونتهم حتي نستطيع تحرير القدس وفلسطين لوحدنا دون ان يطعننا العرب,1
شوييتين وهيطلعو يقولو الجيش هو اللي منظم الاوليمبياد 😂😂,2
kaz: ملعون في كل الاديان من يهدر حق الانسان حتي لو صلي او زكي او عاش العمر مع القران  انسان من حقي,1
:   Baqer ALSadr  لن تهدا ايران وامريكا حتي يقضي العرب علي بعضهم  شوفوا هل هنالك قتلي سوي العرب فقط ؟؟,1
خمس مصريين بيمثلوا قطرائيل في الاوليمبياد,2
عايز لينك افتتاح الاوليمبياد,2
ماتولع الاوليمبياد 😂,2
alj  :      محمد العرفي اعقل عني انا الغلطان جاي ادافع عنها اصلا ويش دخلني انا انا حشري ☺️????,1
بنتنا ساره سمير 18 سنه تحرز البرونزيه واول ميداليه لمصر في الاوليمبياد والكويتي فهيد الديحاني يحزر الذهبيه الاولي للعرب مبروك لابطالنا 😍😍,0
ksa: مصر للمصريين  مثلاً  شعار يردده كل مصري والامر عادي لكن حين يطالب السعودي بالسعوده وتوطين الوظائف لانقاذ ابناء البلد من ا…,1
للاسف ماعندك مصداقيه فعلاً ايران ادانت لانها عدو صدام ولكن السعوديه فتحت الباب والمال لحمايتكم واستعاده الكويت وهذا واجب يتبع,1
سيبك منها ياسوما يالا نروح ننام وسيبيها تنبح زي الكلبه,1
خوان مارتن ديلبترو معلم علي كبار القوم في تنس الاوليمبياد Congratulations J.M.Delpotro  Tenis men  Rio2016,2
وبعدين يعني اللاعيب الي يبقي مشارك في الاوليمبياد وياخد منشطات ده اكيد شايل مخه و حاطط مكانه شبشب O2,1
اوقف حاجز ضهر البيدر و. ر. (1969، نيجيري) بجرم ترويج عمله مزيفه.  قوي الامن  لبنان,0
: اعتداءات الصهاينه لا تقتصر علي الانسان في غور الاردن❗️❗️    تقارير مصوره,2
افتتاح  الاوليمبياد اسطووووري 󾓶,0
وفي نفس سنين الاوليمبياد كمان :D,2
فيه شخصيات في حياتي موجوده بس عشان تحرقلي دمي.,1
شجعوا مصر في الاوليمبياد مصر يوم 7 اغسطس ستلعب في لعبه الكره الطائره الشاطئيه النسائيه امام المانيا 😊,2
جنوب افريقيا العنصريه منعت من الاشتراك في الاوليمبياد من 1964 ل1988  ضد العنصريه  ضد التطبيع,2
معرفش ليه النشيد الوطني بتاعنا في الاوليمبياد هو الوحيد اللي بيبقي صوته كانه تسجيل راديو ترانزستور بتاع زمان ده,1
في قناه بتعرض اﻻوليمبياد؟؟,2
كره القدم في الاوليمبياد حاجه علوضعها كل ماتش الفرق بتلعبه كانه النهائي,0
اُكل العرب يوم اُكل  صدام حسين واليوم ينعون حالهم ويذمون حظهم لكن،،،، تبقي الاسود اسودا والكلاب كلابا,1
افتتاح الاوليمبياد بالنسبه لي:  العد التنازلي  رفع العلم وعزف النشيد  دخول بعثه اليونان والبرازيل  الشعله♥ اربع ساعات تتقلص لربع ساعه قفلنا,2
انا بتفرج عشان احسدهم بصراحه اقل واحد شايل 250 كجم يعني ربع طن الله يخربيتهم 😂😂😂😂 المصرين ف الساحل محدش راح الاوليمبياد اصلا😂,2
ايا راس دكتوره !!؟؟؟ هول بالشكل شوي بيشبهوا البني ادم بس مركبين مخ بهيم  قلب مصاصي دماء حبيبتي,1
الم بقلبي لم احسه من سنين  ياربي .ازله,1
التايم لاين مُفرح بطريقه تفرّح : )),0
تري ماهي اول مشاركه للسعوديات في الاوليمبياد,2
العرب ♥ في تاريخ الاوليمبياد,2
اتضح ان الواد حماده ... ابن المؤسسه العسكريه ... كان فاكر نفسه نازل يحتفل بعيد الترعه الجديده  حد قال لهم يفتحوا الاوليمبياد في العيد,2
MohammadChahine   MinaAtta   ShereenYehia  والله خلتوني اعيط واتنطط من الفرحه واصرخ حسيت انكم التلاته اخدتو اللقب الحمدلله هايرجعو باللقب,0
اماني الخياط دي المصريين متبراين منها اصلا ولا حد هنا بيتشرف بيها اساسا,1
مرتضي منصور ده هيودينا في دهيه والله ...هيودينا ايه ..هو ودانا خلاص ????????????,1
كسب بطل الاوليمبياد اللي فاتت بس خسر امام بكل العالم كده كان وحش في القرعه,2
لن ننسي سنجار ندعِ الله ان يرحم الايزيد والصب من مات منهم ومن قُتل ومن اغتصب واللهم فك اسرهم من الدواعش والطف بهم,1
MUFC: روني: نحن دائمًا متفائلون وليس في هذا الموسم فقط خصوصًا مع مدرّب ناجح حقق البطولات مع كل فريق دربه. ثمه حماس حتي لدي الجما…,0
لا مفيش ديمقراطيه  احنا هنبلغ عنك  بقي انت بقي ضد حكم العسكر,1
اخيرا اترفع علم مصر في الاوليمبياد .. شكرا يا ساره,0
ممكن احضر الاوليمبياد باني التميمه  العروسه اللوجو  بتاعه البطوله و اتشهر و كده,2
الاوليمبياد دي حدث جميل اوي والله 💪,0
بس تكتشفو انو  حلب محاصره رح نضحك عليكم للصبح😂😂😂😂😂😂,0
بعض الاوجاع لا تُحكي خلقت لنشعر بها فقط ؟  بوح  اوجاع  الم  اهات  عذاب,1
: لا تفرح وتكذب الكذبه وتصدقها ايها العبيدي او السيسي العراقي كمايسميك المغفلين او سُذّج  الفكروالعقول  حاكموا السراق,1
هو مفيش حد ناوي يكسب بقه ف الاوليمبياد,2
قطر داخله الاوليمبياد ب 25 لاعب ... اللي عايز يسرق قطر يستغل الفرصه دي البلد كلها في البرازيل,2
86z: افرجوا عن النبيل   لم يكمل عاماً منذ خرج من السجن الذي دخله شامخاً بعد ان اتهمته السلطه بـ…,1
raaq : قراءه خاشعه ♥ رائعه جدا جدا ♥ القارئ رعد الكردي قراءه نديّه سوره الاعراف  من معه اذي يستمع ايه ايه ويخبرنا بما صار,0
المفروض انه عارف انه ممكن يلاعب اي حد ،يعني مش افتكاسه جديده وفي الاوليمبياد ده متوقع فميعملش فيها بطل ومغصوب,2
اعتقد كشف المنشطات في الاوليمبياد لازم يشمل معلقيين النيل للرياضه,2
emam:   ده كابتن شوخير....ده تمامه ياخد بالجزمه هو وابو صبغه لان الاشكال القذره دي هي اللي افسدت الحياه في مصر ومعاه…,1
احلي حاجه في الدنيا لما تحصل حاجه نفسك فيها فجاه فتفرح استمتع وتبسط بكل التفصيل اللي ممكن تبسطك :) ارابيسك تصبحوا علي خير :),0
هنعدي امريكا و نبقي ابطال الاوليمبياد,0
منتخبكم ضعيف يا ريت ياخدونا مثل وقدوه في الاوليمبياد يمكن يغيروا ويحصدوا الميداليات,2
:  كلنا ضد مريم بيفور63 ماسونيه فاجره وصوماليه تدعي الوطنيه تباً لكم,1
بيريز حيوان مدري ليه يقيل كارلو و يتعاقد مع الزبال ذا !!,1
لقطه حلوه فشخ حالا في التايكوندو في الاوليمبياد .. الواد الكوري روحه حلوه فشخ,0
الواحد كان ممكن يشترك ف الاوليمبياد دي لو في هوكي الجليد .. بس للاسف مفيش,1
: كل ما نكبر ونكبر تزيد احلامنا تصغر ماغير جروحنا تكبر ونتعود علي الالام ..  شعر  بوح  حب  الم  عشق  سندس محمد  ا…,1
.  الاشتراك في الاوليمبياد من الاصل اعتراف بالكيان الصهيوني والدوله الاسرائيليه. اقعدوا في بيوتكم وانقطعوا عن العالم!,2
خاب قوم لم يسمعوا لعقلائهم، ولم يتعظوا بحوادث دهرهم.????   احمد زويل,1
جاءنا النّٓبا التالي …!  بسم الله الرحمن الرحيم جيشُنا الباسل ، بٓدٓا بشنِ هجوم المرحله الرابعه من تحرير حلب الدعاء الدعاء لـ ابنائكم,0
اعتقد في الاوليمبياد اللي فاتت كانت السودان دوله واحده,2
اتركو العنصريه النتنه الحوثي وصالح هم سبب خراب اليمن الحوثي غبي وصالح ثعلب والضحيه الشعب اليمني,1
مسن مودينه دار  المسنين شوفو وشلون الـ والـ  حسره 💔 حسبي الله ونعم الوكيل . . .  زد رصيدك16  الوالد  ابي  امي…,1
مبرووووووك لينا يا شاهين وكفايه فرحت كنوز معانا وليث واسماعيل وعلوش وريتا بجد كلكم تستاهل كل خير ماعادا الحيوانه انفصام والكرومبه اللي معاها,0
ذهبت لكي اخبره باشتياقي .. فاصدمت .. فقد ذهب لمن خلقه ..,1
شفتك تنقط خري يامونسه,1
اه هتنفعهم الاوليمبياد مغيش اكتر منها 😂👏🏻,2
الاوليمبياد دي احلي حاجه في الدونياااااا,0
صوتك ده ايه الله عليه ملايكه بيغنوا ...,0
الصين ????????تطلب من جنوب السودان معاقبه المسؤولين عن قتل جنديين صينيين بقوه حفظ السلام,1
: يضحكنا الاعلام الايراني عندما يسمي مرتزقه نصر الله وسليماني في سوريه      مجاهدين      !!,1
دا احنا ناخد الاوليمبياد دا بقا ف اليد,2
تركي العواد يسيء للسعوديات هل عقوبه السجن واﻻعتقال للدعاه فقط ؟؟ ام انها تشمل مثل هذا الساقط الذي يتهم امهاتنا ؟؟ ننتظر اجابه من المسؤل ..,1
الاتنين الابطال اللي جابولنا اول ميداليتين في الاوليمبياد طلعوا بيلعبو في نادي طلائع الجيش. الجيش مكانه الحدود وليس احراز ميداليات يا برادعي,2
:   بحبكم كلكم يا قرايبي، ابشروا  قدها  مدام جيجي,0
و ايه المشكله و احنا بلد فشل فيها زويل ونجحت فيها صافيناز,1
: بالصور : امينه فاخت تحتفل بزواج شقيقها,0
في جنبي ياهل في الحلاق يشاهد الاوليمبياد يقول استغفرالله بنيه تحكم ويفكر اللي يلعبون رجال لو يدري انهم بنات ويش بيقول😂😂😂😂💔,2
الاكونت ده الاوفيشيال بتاع الاوليمبياد تقدروا تتابعوا من عليه كل حاجه يعني😄,2
:  الاخوان مجرمين والنصر للمصريين سننتصر باذن الله لاننا دُعاه حق ونبني ونعمر وطننا واخوان الشياطين يخربون سُتهزمون,1
فقدنا فيك الامل ، مفيش منك رجا ، رمينا طوبتك من زمان,1
وفي هَذهِ  الحيّاه .. بكينا كثيراً ، ولا نعلمُ ان  الله مُخبِئ لنا خلفَ هذا  البُكاء خيراً وفيّرا ! ♡♡,1
end1435    بالاصل عمان ليس لها اي دور فعال بحرب السعوديه مع الحوثي وكلابه لكي تطلب السعوديه منهم حل للتسويه.,1
برونزيه لمصر 💪 اخيرا 😭😭 شكرا  ساره سمير 👏👏👏 اول ميداليه لمصر في الاوليمبياد برونزيه رفع الاثقال,0
لما نخش لعبه الرمايه و نجيب السهم بره اللوحه يبقا احنا عملنا اللي م يتعملش في الاوليمبياد 󾌴󾌴,2
بس مصر بتفرح اومااال.. و بلاش شرمطه نزول الدولار ل 11 ده مش هيكمل يومين و هيضرب تاني,1
بطل العالم ف الهجص بوظ صورتنا ف الاوليمبياد اكتر ما هي بايظه  اسلام الشهابي,1
احنا جايين نهارد لاق الاوليمبياد دي 😂😂  RioOlympics2016  volleyball,1
اكثر ما يجهد مشاعرنا هو قمه صدقها..,1
القائمين علي قناه النيل للرياضه ارحموا ديك ابونا كرهتونا في الاوليمبياد 😡😬,1
بالمررررره حلووو ومفيد انت متخيل لو ادخل علي البنات كذا ماعاد انهم مسوين لي حركات بايخه ابدا,0
ريو دي چانيرو  مصر اتعاملت مع  الاوليمبياد كانها  دوره رمضانيه جمعت الفلوس لمت اللاعيبه جهزو  الشنط سافروا  البرازيل وف  الاخر  عزبه النخل,2
Mohammed001 جزيتي الجنه ان شاء الله هبلغه,0
دا استثناء بعد تعليم وتجهيز ولا الاوليمبياد .. انما مش هنتعب كل شويه معاكوا بقي 😂,2
Tahr: الـيوم الاسود 3/8  لن ننسي سنجار  علي لسان طفله: اي ذنب اقترفته؟سرقتم طفولتي!قتلتم اهلي!اغتصبتم اختي!يكفي مزيدات,1
:  اثير الاخباريه اسباب تطاول ايران علي محمود عباس!,1
ملعون ابو التحكيم في الاوليمبياد دي في كره اليد — feeling angry,1
يا بخت الناس اللي بتشوف الناس اللي احنا بنشوفها اه والله بجد,0
: مندوب الحمار عبدربه هادي في الامم المتحده يقول عن الحوثيين :هم جزء اصيل من الشعب اليمني!! ما عد احناش روافض ولا مجوس ????????????…,1
Retweeted بنت نادره Riko ( اللي مستني ان مصر تتاهل للدور التاني في الاوليمبياد في اليد، يا ريت ياخد حبيتين اسبرين وينام,2
ولا بايديه ولا كان بايدياا,1
Divo   Gika17 طب ايه السبب في انهم يعتقلو,1
الاسعار نار والجنيه غار والدولار فار والبورصه بتنهار والنيل طار وصنافير اتباعت بدينار ولسه الشعب حمار  بتحب السيسي عشان معيش حميره ف مرار,1
مصر راحت الاوليمبياد ب 150 لاعب مثلا في 130 خرجوا ف يوم اصلا,2
ما نحنا عارفين انه امريكا من تحت لتحت ازا وقفت مع اسرائيل لما استخدمت الفسفور بحرب غزه وما اتهمت نتنياهو بجرائم حرب بدك ما تكزب هلا,1
هو في كام قطري في بعثه قطر في الاوليمبياد؟,2
بتبسط جدًا بنجاح اللاعبين المصريين في الاوليمبياد .... بفرح لما بلاقي حد بيحقق حلمه ويوصل للي هو عاوزه رغم كل القرف اللي احنا عايشين فيه,0
يموت الفرح فيني ، اذا عاش الحزن فيك  الفرح,1
افتتاح الالعاب الاوليمبياد في ريو دي جانيرو البرازيل 2016 دخول الفريق السوري الله حيووووووو سوريا,0
صوتها بيوهب قلبي حياه ♪♬,0
مش فارقه مش بيلعب مع المنتخب في الاوليمبياد؟,2
ولو حتي بيبص علي المنافس، ليه يبقي لوزر! يبقي بينافس مايكل فيليبس في الاوليمبياد دراع بدراع ولوزر ازاي يعني!! هبل,1
الفرق بين مصر وامريكا/الصين/روسيا/انجلترا في الاوليمبياد ظهر واضحا في ازمه  ساره سمير والثانويه العامه 1,1
افتتاح الاوليمبياد بدا علي Bein sports و Dubai sports المفتوحيين,2
ما يحتاج ! اكثر فريق فايز بالدوري و الابطال ☺️,0
العراق ما يحكمها الا دكتاتور الحجاج ابن زياد صدام العباسيين,1
بس والنبي البت حنان دي جدعه وبنت جدعان. مرات رفاعي فعلاً,0
موقعتش ولا حاجه طلعت ال 12 و راحت نصف النهائي ، الاوليمبياد دي عايزه كورس عشان نفهمها,2
فهماك طبعا بس هما لازم يعيشو دور خبراء الاوليمبياد,2
يومك.سعيد.باءذن.الله.  اهلا.بك.صديقه.عزيزه.,0
ازاي لاعب مصري في الافتتاح يمسك علم السعوديه حتي لو صغير فين المسؤولين   الاوليمبياد  مسخره,1
مايكل فيلبس واخر سباق ليه في كاريره في الاوليمبياد مع منتخب امريكا تتابع 4 * 100 متر بعد 10 دقايق تقريبا  السباحه  ريو2016,2
اول لما السيسي قال انا شايف النصر زي منا شايفكو دلوقت هوب دبل كيك لقيت كل اللاعيبه المصريين في الاوليمبياد بيخسرو وبيروحو علي بلدهم,1
نطالب برحيل مرتضي منصور واحنا كاهلويه نطالب برحيل العرص  محمود طاهر فهو  دولجي امنجي اوسخ من مرتضي ( الكوره للجماهير ياولاد الوسخه ),1
متاخدونيش علي اساس اني الشخص الموتيڤيتد الفتره دي عشان انا جوايا كميه احباط تحبط بتوع الاوليمبياد والله,1
مصر بتخرج من الاوليمبياد اسرع من بولت بتاع الجري,2
الاوليمبياد بدات 💪💪💪 سباق ال1000متر كان روعه..ورقم عالمي فشيخ.. والاجمل ان الاثيوبيه هيا اللي كسبت..  افريقيا السلام,0
اردوغان مكيافلي اصيل يطبق ( الغايه تبرر الوسيله ) بشكل ممتاز استغل الدين و نصر المظلوم و مساعده  فلسطين لكن مستعديبيع كل هذا من اجل المصلحه,1
نتش يا سكر انت تصدق اصلاً ان فينجر يعمل كدا,1
كان مريض قبل الاوليمبياد وكان بياخد ادويه بتزود الوزن,2
الفشل عندما نقوول للناس كلمه فاشل هذا الفشل الحقيقي عمره ماكان احد فاشل بس نحطم الناس قبل الفشل الحقيقي انا  ضدالفشل  افشل مدرب مر علي ناديك,1
لـسه  بـتـحبـها لا عادي !! طــب داري دمـوعـك الاول وبعـديـن  اكـدب بـرحـتـك,1
: لو انت فارق معاهم مكنوش سابوك ✌,1
يا جماعه الترينينج الاحمر بتاع مصر في الاوليمبياد ده بشع، اول مره كنت اشوفه وساره لابساه من شويه عشان ماتفرجتش علي الافتتاح..ايه البشاعه دي؟,1
خوان مارتن ديل بوترو يفوز علي نادال 2 1 ويصعد لنهائي الاوليمبياد  تنس  ريو2016,2
نادي الاثرياء بيتريق علي مرتضي عشان ماسك نادي الزمالك..بعيدا عن ان مرتضي فيه كل العبر طبعا.. بس اخر ناس تتكلم هم بتوع خسن حمدي :),1
وديتوا السيجنال فين معنديش ولا شرطه,0
يا جدعان لو سمحتوا مش كل واحد عنده ميتين ام عقده نفسيه يروح داخل شاتم حد علي اسك ، ما هو يا تتعالجوا يا تنتحروا والله :D,1
بطل الجودو المصري اسلام الشهابي هيواجه لاعب اسرائيلي في الاوليمبياد,2
Mama said: هتيجبي ملاحق يا هيدي,1
اسمها الحجامه يا جهله ومش حاجه جديده مش العلاج بالكوبيات السخنه الجديد عن مذيعي الاوليمبياد اتحدث,1
يلعن ابو جمله 7000 سنه حضاره اللي بتتقال لما مصري بيكسب في اي حاجه في الاوليمبياد  اهو اهو بيكسب وبيقول انه 7000 سنه حضاره,1
ممكن حد يعرفني اي قناه ممكن اتابع عليها الاوليمبياد وشكرا لحضراتكم,2
جمهور الشرقيه دائما يشرف,0
اسس التحصل علي منصب في ليبيا واسطه و محسوبيه فقط,1
شعور مريح حين تتفكروتتذكركان الله يسمعك ويعلم خفايا قلبك كلماتك وحزنك الذي لم تظهِره وانه بِرحمته يخفّف عنك حتي قبل ان تطلب,0
اسيست ميسي ب تاريخ الاوليمبياد ..,2
دا رياضي مصري في البعثه اللي بتمثل مصر في الاوليمبياد رفع علم السعوديه مع علم مصر في حفل الافتتاح والناس بتطالب بعودته من البعثه,2
قطر خاشه الاوليمبياد ب25 لاعب .. اللي يبي يخنب قطر يستغل الفرصه الشعب كله في البرازيل 😂😂😂😂😂😂😂,2
احساس غريب عندما  تفقد شخص وتتذكر اجمل  لحظاتكك معہ فَ تظھر  بسمہ علي.  وجهك ودمعه ۈ ﻟا تعلم.هل انت  سعيد ل تذكرهہ ام لِ فقدانہ,1
مش صعبان علي اكتر من لاعب الجودو المصري في الاوليمبياد لو لا قدر الله خسر المصريين هيهيجوا عليه نفس الهيجان اللي كان هيبقي علي الاسرائيلي 😂😂,1
الاوليمبياد حلوه جدا وماتشات مفتوحه من الطرفين ومهرجان اهداف,0
الاوليمبيااااد 😈 حمد لله ع السلامه  Rio2016,0
نعمل ايه نعمل ايه ؟؟؟؟ نسجن هشام جنينه اللي بيكتب تقارير الفساد ????????,1
علماً ان طارق عامر ده فسل مش بعقليه يوسف بطرس,0
مبروووووووووووووك للزمالك اللهم لك الحمد مستوي وانتصار  وبتالق الحافي ايمن حفني  والمهاجم الفذ باسم مرسي  البطوله زملكاويه فضلوها,0
كان الصحابه اهل صدق  عن انس ابن مالك رضي الله عنه قال  (والله ماكنا نكذب ولا ندري ماهو الكذب)  كماان الكذب في الجاهليه كان عار واحتقارللكذاب,1
زياد العذاري يبتهج بوجود اسمه في تشكيله حكومه الشاهد ويطالب بتسريع تشكيلها دون تاخير,0
حقد المصاروه علي عمامهم السعوديين تنوء عن حمله البعارين 🏃  مصري يرفع علم السعوديه في الاوليمبياد  Rio2016,1
انت اللي داخل ممنشني لما بقول نتايج الاوليمبياد زي الخره انت لو مش شايفها خره تبقي اعمي يعني ده مصر كلها بتقول كده,1
النفس تبكي علي الدنيا وقد علمت ان  السعاده فيها تـرك ما فيها لا دار للمرء بعد يسكنها الا التي كان قبل الموت بانيها  علي بن ابي طالب,1
: 14) فهل عرف الصحابي الجليل  عدي بن حاتم  مطلق دلاله الايه، ام تراه فهم فهماً احتاج معه الي مراجعه وسؤال يظهر له به معني الاي…,2
الله يرحمك يا ابويا لو كان عايش لليوم دا كان الله يرحمه برضو يعني ايه ورشته تشتغل في النحاس بعد الدهب يا بومه العصر,1
ا خرااااااااااااااااااااااااااابي ع الضحك :D مرتضي ع الطاوله,0
