TWEET,LABEL
هو كل فاينال بقيت احلم بى مش ممكن يعنى احا,1
ملتني حب و حنيه,0
الحب كالموت يغير كل شئ بطريقة,1
الساركازم هنا فى مصر بقى مفهومة أن أحنا نقل أدبنا على أى حد و كده ابقى انا ساركاستك مع ان هو المفروض ميطلعش عن إطار الإحترام.  ,2
معايا موز ومعايا خوخه :),0
تلاقى البنت من دول عامله لاهلها كلهم بلوك من ع الفيس ههههههههههههههههههههههههههههههههههه #مسخـــــــــرة و المصحف,1
"من   القدر انك لو صرخت فى مكان فاضى باعلى صوتك "" #موووورسى"" ... هيرد عليك الصدى ويقولك : ""سى سى سى سى سى""",1
لتس قو ماين دانسرز,2
برءوا العادلي ونظامه من التعذيب وقتل المتظاهرين وقطع الاتصالات لكن تم ادانته بفساد مالي وسخره واخد فيهم عشر سنين  ,1
عااااااجل: آخر نتائج لجنة تقصى الحقائق بشأن احداث بورسعيد.... الهدف الثالث للمصرى تسلل!  ,1
مفيش حد هيحس بيك،  غير الشخص الي قدامك في المرايه ، اضحك دايما وهتلاقيه بيضحك معاك👌,0
لقد تجاوزتك ، لكنه كان إنتصاراً حزيناً للغاية .,1
"وصل لي الآن / الـخـرفـان بيقولوا إن الـسـيـسي لـمـا شـاف إن مافيش حـد ناوي يترشح , فـ طـلـب من سامي عنان وخالد صـوبـع ومرتضي كوارث , الترشيح. علي فكرة , الشتيمة فيهم حلال   جابتنا ورا",1
انا قررت اسرق مليار دولار وأجيب فريد الديب محامى ليا واديلوا ١٠٠ مليون يطلعنى براءة وأعيش حياتى بقى..,1
خناقة واشتباكات فى مسرح البرلمان بين اعضاء المصريين الاحرار واعضاء دعم مصر ... واضح ان الطلب على مشاهدة البرلمان هايبقى مطلب شعبى  ,1
فى الوقت اللى بيستعد الاهلى انه يلعب فينال افريقيا الزمالك بيستعد انه يلاعب طنطا فى الكاس ,2
التطبع مشكلة! ليش اقعد اهنيء المسيحين بالميلاد وهم ادرى بدينهم ولا يعترفوا بأعيادنا حتي؟! الوضع مزري جداً!! #أعيادـالميلاد  ,1
من سفالة هذا العصر أن الماجنين وأصحاب الخلاعة والمتهتّكين هم من يحدد درجة إيمانك وعلاقتك بالله!  ,1
"#الجرائم_الجنسية في مصر ,, أصبح شكلها غريب جــدآ .. وتسبب الخوف والرعب حتي من أقرب الأقربين .. المفروض #إعدام_المغتصب أي كان وضعه , إعدام إعدام ,, و لا نقض ولا إبرام ولا حتي محامي يدافع عنه, لإنه ببساطة الضحية ماجابتش محامي يدافع عنها .. ياقانون يا طــري !!!!  ",1
"ههههههههههههههههه الميديا بتنشـر الـغـسـيــل الـوســـخ لـ الـسـيـد الـبـدوي ..!!! طــب إسـتـنـــوا لـمـا يشتري بـدلـة جديدة طب لما يـكُـح ,, هو ف الحقيقة غسيلـه الوسخ كتير ,, ويرجعوا يقولوا لك نظام السيسي كـمـعـي ,, جاك كمع يدخل من نافوخـك يطلع من نافوخك التاني  ",1
"أوروبا أووربا أوروبا, مالكم ومال أوروبا؟ هناك ياعزيزي ماتعرفش تغلط , ولو غلطت بتحاسب و تتسجن, سيبك من نغمة حقوق الإنسان و زفت , مافيش حاجة عندهم زي دي , تمشي محترم ف الشارع , مليون واحد هايحترمك هاتغلط ,, مليون واحد هايبلغ عنك ويديك علي قفاك. القانون هو الفرق بينا وبينهم  ",1
هههههههههههه ده إحنا قدامنا شوية أيــام رهــــــريــــــــــــط و هـــري علي الـخــروف #هشام_جنينه . وها نـسـمـع مـأمــأة أوريجنال أصلي   و هشام جنينة جــاب ورا,1
"إتكلمنا و إتكلم العالم كله عن محمد صــلاح كتييييييير ,,, المعرصين ولاد الوسخة ,, وجعهم الموضوع أوي جدآ خالص , أووووم إيــه يطلعوا لنا بصور المعرص الإرهابي أبو قليطة ( تريكة سابقآ ) , وأخباره تملا الصحف و الدنيا بحالها ,, علي فكرة , فيه كريم للحرقان , ده غير كريم للتسلخات  ",1
"#نجلاء_فتحي_حبيبتنا , فجر السعيد جـزمــتـنـــا .. و مـــوتــي بـغـيـظــك يا وحـــشـــة يا بوتكس  ",1
اتدري #أيها_المبهم ، لستَ علی وفاق معي ، عليک الإنصياع وإلا افقدتک عروبتک ..!! « وكأن العروبه باقيه !! »  ,2
انت متخيل يامان يعني ايه تخلي playback speed 0.75 علشان تعرف تواكب كم المعلومات الي بيتقال,2
صباح الخير، ياتري الحياة من غير صداع عامله ازاي؟,1
رسم بالدرل!!!! دي جديدة 😃😃 https://t.co/Eo8Fn6BnAs,1
بيكهيون فازز اليوم وييشينغ امس وجوائز من كل مكان,0
#نقابه_الحلاقين او الصحافين بكل بجاحه بطالب #السيسى بالتدخل لافراج عن الـ 2 الصحفين اللى النيابه العامه صدرت امر بضبطهم واحضارهم,2
الطيور باللعبة : احنا بنروح بقى 🌚 https://t.co/pBHUKzUG0V,1
- أحنا كمصريين بنصدر #علماء للخارج 󾮜󾮜 - وبنستورد #رقاصات علشان الشعب يتبسط 󾌴󾌴󾌴 شعب   󾌴󾌴,1
مش المشكلة اني باخد القرارات الغلط .. المشكلة اني بفكر كويس اوي قبل ما اخدها,1
هات واحده يمين .. واحده شمال ... واحده يمين ... واحده شمال وهكذا ... هاتها من الشبكه يا شناوي󾌰   #ميزو #القمه,2
جريدة #الجمهورية تكرم #مرتضى_منصور كأفضل رئيس نادي في ٢٠١٧ . يــاولاد الــــوزة يـــا مـعــرضــــيــن   والحليوة إسمه مرتضي,1
هل السيدة التى تتاجر بشرفها او جسدها محترمة؟ ميرهام تتهم طابط الشرطة بهتك عرضها! هوة اشرف ذكى متى يدافع عن غادة ابراهيم.عضوة نقابة  ,2
التايم لاين مليان #غيبة و   و  وإحنا في رمضان وبالعشر الاواخر ! اللهم اهدنا وصفّي قلوبنا وأشغلنا بما ينفعنا .. يا جماعة أمنوا,1
"سيادة النائب راح يغسل كليته ,, ضرب وشتم وكسر في المستشفي ,, عشان واحد ماكنش عارف شخصيته وعاوز يمشي الموضوع بالدور , لأ وماكانش عاجبه كمان درجة الغسيل , عاوز غسيل و تشطيف هههههههههههه بس أعتقد هايتنفخ  ",1
"ههههههههههههههههههههههههه شوف الأكــادة ياخي , عملوا أغنـيـة مخصوص للمرشح موسي منصور , كلماتها علي نغمة أغنية شادية ( مصر اليوم ف عيـد ). طب عليا النعمة مانا متكلم, أحب أتفرج علي الأراجوز ,انا ساكت  ",1
لقد مللت من لعبة الصداقة هذه لقد احببتك,1
فاكرين الواد الخبرة اللي كان فى فيلم التجربة الدانماركية؟؟ الرئيس المؤقت عدلي منصور ,1
قالك التراس نهضاوى .. ها ها ... يا ريتها كانت جابت كُنغر كان نفع البشريه احسن منك .. #اضحك  ,1
لا تتركو أحداً في نصف الطريق ربما لم يكن طريقه وقد سلكه من أجلك فقط,1
“هما اللى خدو اعدام من بينهم اللى طفى النور ولحم البوابات ؟؟؟!!!!!!  ” دا اهم متهم المفروض يعنى,1
هو اية حكاية ان كل واحد قليل الرباية يطلع يقول المشير حمار!!! .... اعتبروا أبوك يا أخى مش اسلوب خالص مش اسلوب موت بقى  ,1
والله أن أبوي حبيبيّ و سيد أحبابيّ ❤️,0
#مرسي بدأ في تنفيذ اول وعوده بالإفراج عن معتقلي الثورة الف مبروك للبطل صفوت الشريف  ,1
حساب الأخ عبده الحمولى بيدخل للسيدات و الأنسات على الخاص و بيقولهم بنسوار   #تويتر_سنة_١٩٤٠,1
ﺳﻼماً على ﻣﻦ أجبرتنا ﺍﻟﺤﻴﺎﺓ على المضي بدونهم ﻭﻫﻢ ﻟﻘﻠﻮﺑﻨﺎ حياة ..,0
عزّة الغضب ستقودك إلى ذلّ الاعتذار #حقيقه,2
لماً توقف سؤالك عنهم هتلاقي فجاة مفيش حد جنبك و كأن اللمة كان اساسها انت و بس هتلاقي نفسك واقف تتفرج ع المولد و هو بينفض ابتسامة   ...,1
  بيقولك وزير التعليم راح يزور مدارس بورسعيد يوم الاجازة ... لا ومش بس كده دا بعت يجيب العيال من بيوتهم عشان يستقبلوه ...,2
يالبى من وصل 3 مليون 💃🏻🎊🎉🎊🎉💗💗#KimSeonHo3Mparty #KimSeonHo https://t.co/eteIJRpmfY,0
شارع مىىلمين المتعصبين https://t.co/YKHq84jB8X,2
اللي بيلبس تي شيرت بينك يبقى خول .. لكن اللي يسكت أن البنات تتسحل و يتعمل عليها كشف عذرية ف التحرير ده راجل عادي .. صح؟ #Egypt  ,1
مبروك عليكي الي انتي بعدي هتعرفيه وخلي بالك منه واوعي تزعليه واوعي الكلام يقع منك وتعرفيه انك عرفاه بس علشان تنسيني بيه دانا قلبي ساب جوه قلبك مليون علامه  ,1
اصبح على مصر بجنيه ليه هو انا كنت دفعت ال ١٢ جنيه بتوع سلفني شكراً 󾌴󾌴󾌴   #ماسر,2
"#اكفل_وزير_عشان_غلبان وياسلام لما كمان نعمل لهم يـوم الوزير ,, علي غرار يوم اليتيم ويوم الغارمات ويوم المتطلقات ,, وتنزل الإعلانات بجمع التبرعات لهم علي رقم 696969 ,,",1
غلبهم الإحباط ، ليس هذا فحسب ؟ بل أصبحوا يتصيّدون كبوة حالمٍ صغير لم يبلغ في المجد حُلماً ..   عقول,1
Unpopular opinion : كثير بحب الاغاني بصوت #مايا_دياب 😀 اي اغنية 😁,0
حسبنا الله ونعم الوكيل شكله مرض وبدأ ينتشر ..عندنا منه ف مصر كتير ..انزل شوف الناس عايشة ازاي وبعدين أتكلم ..   ..!!!!!!؟؟,1
#لما_دخلنا_تربية ضحكت جامد جدا من الجماعة بتوع علمي اللي بيحفظوا المسائل وفي الاخر مش بيجي منها حاجه   #انا_مش_علمي,1
صورة ال passport من 2011 ومش عارفه مين دي حقيقي,2
الجرحّ الي مَاتقدر تداويه لا تنّبشه .,1
"الباسـوورد بتاع ضـمـــيـر الـنـاس ضـــاع نسييوه فيه ناس بتحاول تفرمط وتبدأ من جديد علي نضيف وناس مكسلة تدور وناس كـتــــــــــيـر مرتاحة وبتقول اللـه يرحمه , كان تاعبنا وهو صاحي  ",1
مباراة بدون معلق ممكن تكون مؤامره علشان الأهلي مايحصل على الدوري #حسن_عبدالقادر  ,2
"محافظ القاهرة يقرر تغيير اسم شارع سليم الأول.. قتل آلاف المصريين وأعدم طومان باي !!!! طب والإرهابيين إللي في السجون؟ والإرهابيين إللي موجودين في مؤسسات الدولة عيني عينك؟ ســايـبـيـنـهـم لــيـــه ؟؟ يا إما يكون عندك دم علي طول ,, أو تخليك مبلط في الخط .  ",1
المفروض اذاكر بس معنديش طاقة بربع جنيه والله.,1
واللهي ي جماعه ناا متشكرة جدا الناس ال فرحتني  ناا مش عارفه ارد ع الواتس ولا انستاا ولا فيس ولا تويتر متشكره جدااا,0
"من نعم ربنا على الواحد اللى لازم نشكره ونحمده عليها انه ماخلناش زمالكاويه , اللهم ديمها علينا نعمه ",0
اللهُم بدل أقدارنا إلى أجملها ، فإنك القادر الذي لا يعجزه شيء ، يارب بِك تطيب الخواطر ، ومن عِندك تتحقق الأمنيات ، يارب إستودعناك أموراً في خواطرنا فحققها لنا يا الله ، يارب درباً لا تضيق به الحياة ، اللهُم كُن لأُمنياتنا مجيباً ولضعفنا سنداً ، ولإنكساراتنا جابراً🌱,0
متصنع الود أقبح من صريح العِدا,1
ي رب فرجً من عندك قريباً يريح نفسي و قلبي🙏🏽,0
اول مره من شهور اصحي قبل الساعه ٢ الضهر,1
"حــد فيكم يبلغ محسوب , إن في مصر بيكون الـنفــخ قـبـل الـحـبـــس ,, وإبعتوا له رقم تليفون فــــرج يسـأله .. #الخروف_وقع_يا_نعيمة  ",1
"الواحد بيكون قااااااااااعـد في حالـه ,, وهوبااااااااا تلاقي وزير من بتوع الحاج مبلولي , يطلع يقولك تصريح , يجيب إنتفاخ , علي طول ,,, أنا ماااااااااالي ,,, رزق وبيجي لحد عندي , أقول للرزق لأ ؟؟  ",1
الناس اللي بتقبض شيكات من أمريكا و إسرائيل، أنا مزنوق حبتين اليومين دول .. محدش عنده سبوبة كدة؟  ,1
"أعتقد ""العبقري"" يوسف الحسيني بيتكلم بسخريه..معلش لسه عمروأديب علي صغير..بكره يتعلم أصول ال  ",1
من يحُبك في أسوأ لحظاتك تحديدًا؟,2
يارب الكليه تموت,1
الى بيحصل دلوقتى فى مصر من خطف جنود وقطع للكهرباء هى مؤامرة مكتملة الاركان لتعطيل مسيرة نادى الزمالك فى الدورى قادمون هههههههه  ,1
عندك كام سنه — 23 سنه  https://t.co/CTIFTvCPAh,2
المصريين اللى ماتوا فى #سانت_كاترين دول ارهابيين انتحاريين موتوا نفسهم عشان يهزوا أمن الدولة و يشككوا فى نجاح الحكومة الباهر :)  ,1
"#ستامونيات من بديهيات الإنسانية الحفاظ علي الجمال والطبيعة وحماية الأطفال والنساء والحفاظ علي الآثـار والمباني الأثرية التي تسطر حضاراتنا التي نفتخر بها, من بديهيات الخرفان : حـرق الأخضر واليابس #مش_هانتخب_شفيق  ",1
السيسى | ارتفع الاحتياط النقدى فى مصر من 15 مليار فى 2013 الى اربعين مليار لاول مره ------------------------- ده بالقروض والسلف طبعا طبعا,1
تخيل كده بوكس امن دولة داخل بضهره على تويتر وبيقفش فى الحسابات اللوزعية اللى شغالة على الفتى والهرى والخوابير اللى شغالين هرى اول ذا تايم و فجأة نفس احساس بوكس الإزالة كله شايل الاكونت وبيجرى بكلامه   اوعى البوكس يا عم الحج,1
فيه مشكلة كارثية .. واحد قال أنا عندي حلها.. أخد فرصته وفشل.. شفنا حل غيره ونجح وتم شفاء مليون ونصف مريض مصري. واصحابنا البٌعدا لسه واقفين عند التنكيت والتبكيت!!  ,1
"عند الوفاة الميت فقط هو الخاسر، اما البقية فسيحزنون قليلاً ثم سيتفقون متى وكيف ""سنصنع الطعام""! #سُخريه",2
عايزه اهرب من الناس والدنيا انا تعبانه خلاص💔,1
ياريت كله يقعد في بيته يوم 11 فبراير ومحدش ينزل الاضراب .... الزم بيتك لانها فتنة :),2
ابويا لاء ٳثنين على موتسيكل ٳيديهم فاضية ، قام ٳدالهم موبايلو، هو متسرقش، هو اتبرع بموبايلو بس.   #fact,2
فجأة من ارض كنت بتمشي عليها ببطاقتك تنام وتصحي تلاقي نفسك عايزلها باسبور وتأشيرة هههههه   #مرسى_صان_والسيسى_خان,1
#فههههههههههد_غشششششششاااااااام_الببببببصصصصصمانالمقسط،CyG,2
"""د. #محمود_العلايلي:أرى أن الفريق #أحمد_شفيق رقم مهم في المعادلة السياسية المصرية ولا يمكن إغفالههل ترى أن هذا صحيح؟#أربعة_زائد_واحد""",2
مرسي : مش هنام اكتر من اربع ساعات في اليوم...... لو نمت دقيقة كمان زيادة هديك علي دماغك  ,1
"""انت لسه مبقتش من شركاء اوبر !! :/الفرصه لسه فأديك .. و بـ 4 خطوات بس ;)1- هتجيب فيش وتشبيه موجه لشركه #اوبر2-... https://t.co/trtb71pTL7""",2
#ﺣﻤﺪﻳﻦ_ﻋﺎﻭﺯ_ﻳﺤﺎﻛﻢ_ﺍﺳﺪ_ﺍﻟﻌﺮﺏ برضو #سأنتخب_السيسى_و_مش_هنزل_لمستواك,1
انتخاب مرسي بالقطع ليس سبة ولدى اصدقاء لا اشك في ثوريتهم انتخبوه لكني ببساطة لم انتخبه وقاطعت وان كان هو الان الرئيس الشرعي,2
"""#ماجدة_واصف: لا أعرف من هي #سما_المصري و #مهرجان_القاهرة_السينمائي لم يوجه الدعوة لها #مصريات https://t.co/Nj9qYBZymB""",1
الإعلامي عكاشة اتغير 180درجة بقي بيبرر ارتفاع جميع الأسعار علي المواطن محدود الدخل بكل الوسائل وبقي زي القط الاليف هي مرتبات الاعلاميين بتعمل كدة,1
طول م انا بتخانق وبعاتبك يبقا لسه باقيه عليك وبحبك المصيبه بقا لو بطلت اعمل كدا اعرف انك مبقتش تهمني ولا تفرق معايا.,1
"""اتفاق بملياري دولار بين #الصين و #مصر لتبادل العملات | Eurasia Diary https://t.co/FYqhmLrAYZ с помощью @EurasiaEreb #egypt #china #economy""",2
"""@amrmsalama بنعتذر لحضرتك يا فندم علي التاخير.. سيتم اقلاع الرحلة في تمام الساعة 18:00 UTC تحت رقم 1800 بدلا من 800 بنتمنالك رحلة سعيدة.""",0
#انتخبوا_العرص بقت مكتوبة ف كل شوارع #مصر,1
الحقيقة اللي مش عايزين يفهموها ان النقد لو مكنش بالطريقة النضيفة دي كان هيبقى في شتايم وقلة ادب وهيزعلوا بجد   #باسم_يوسف,1
يا رب,0
منع حازم عبد العظيم والسيد البدوى اكبر انصار الانقلاب العسكرى من السفر يمثل تطبيقا لمبدأ صاحب الحمير اضرب المربوط يخاف السائر,1
زمان كنت اغرد في السياسه وقالوا قديما السياسه نجاسه الحمد لله اني تطهرت من تلك النجاسه #معكم_أدهم #مصر #التحرير # #مرسي_رئيسي #السيسي,1
#العرص فى #نيويورك,1
إنسان أيا إنسان ما أجهلك ما اتفهك في الكون وما أضألك شمس وقمر وسدوم وملايين نجوم وفاكرها يا موهوم مخلوقة لك عجبي! #صلاح_جاهين,1
"#محافظ_القاهرة: إزالة العقارات المخالفة بالقرب من ""#المحكمة_الدستورية"" لحماية المواطنين",0
"""رامى عياش عملى لايك على اغنيته 😍🙌 https://t.co/TbFxcQlmfQ""",0
لو أنت من الناس اللي لم تؤيد أو تسكت عن ظلم أو فشل سواء في فترات #مبارك أو #المجلس_العسكري و #مرسي و #السيسي، قول,2
عندي ثقة فيك..,0
#الجيزة #مصر_مش_تكيه الفاعلية الثالثه لاحرار اكتوبر امام سنترال الحى السادس,2
"""دوت مصر/ كامل الوزير ل «#عمرو_أديب»: ""الرئيس أمر بإنهاء إنشاءات محطة #أسوان"" التفاصيل ... - عبر نبض @NabdApp https://t.co/HJphSWS2GV""",2
القبض على المتحدث باسم حزب #الحرية_والعدالة #محمد_ع,2
"""#عمرو_أديب: #أردوغان بيصوت و #تركيا بتسف التراب الاسبوع دهhttps://t.co/QEO6p3n8zw هههههههههههههه حرقاك يا أقرع""",1
ﻭﻓﺄﻯ ﻣﻜﺎﻥ ﻭ ﻓﺄﻯ ﺯﻣﺎﻥ ﺑﻘﻮﻟﻬﺎ ﻟﻴﻚ ﻭ ﺑﺎﻋﻠﻰ ﺻﻮﺕ ﻏﻴﺮﻙ ﻣﻠﻴﺶ ﻋﺸﺎﻥ ﺍﻋﻴﺶ #ﺍﻻﻫﻠﻰ فى قلبى ﻟﺤﺪ ما #أموووووت,0
مدفن القاهرة للعدالة ماذا يحدث الآن فى مطار القاهرة ، الشرطة تمنع أوائل الحقوق ! وترحب وتفسح للمتأخرين الفاشلين,1
باﻷحضان يا غالية #الجونة,0
"أيمن يونس يؤكد:الزمالك لا يشارك فى دورة فى قطر لموقفها من مصر, حكومتك يا كابشن بتتفاوض مع قطر عشان تشحت غاز",1
"""ريكي مارتن بعد حريم العالم كلها اللي قدامو اختار انه يخطب جوان . جوان دا واحد من اصول عربية . وانا اللي كنت فاكرك نينجا 😂 طلعت ....""",1
#باسم_طلع_حرامي ===== #عاشق_مصر,1
#سيدنا_النبي كان طيب الرائحة، وإذا صافحه أحد ظل بيده عطره سائر اليوم صلى الله عليك يا سيدي يا رسول الله,0
الله من نزع ملكم لغدركم وليس السيسي الله من أذهب حكمكم لعدم إخلاصكم الله من إستبدلكم لأنكم خنتم الأمانة ووليتم من لا…,1
"""وكيل رمضان صبحي يصف اللاعب بالاستثنائي ويوضح الفرق بينه وبين صلاح.. - https://t.co/ditGKFvsIv""",2
الجهﻻء من الشعب المصري فضحونا فى كل مناطق العالم بالهاش تاج المسي و نعمه التحضر ..   #سأنتخب_السيسى_و_مش_هنزل_لمستواك,1
لم تغلق قناة الفراعين لانها الاكثر كذبا او فجورا ولكن لانها الاقل احترافية فى الكذب والفجور,1
"شاهد - يسري فوده: ومن يأمن لمن قال يوماً ""طز ف مصر"" #",2
"""@RamyAyach حكاية جايي تحتل المرتبة الاولى على عرش الاغنية العربية 😍❤برافو امير 👏👏👏عمل بنفتخر فيه 😍😍#امير_الليل… https://t.co/zQ2LsbyPTe""",0
2011 الله ينور عليك يا دكتور هو ده التفكير اللى عايزينه مش كم مسجد وكم كنيسه,0
"""“ريكى مارتن” يظهر بخاتم خطبته من الفنان السورى “جوان يوسف” https://t.co/uNfvfLXbp3 https://t.co/FJJpNHQJQp""",2
بالفيديو عكاشة: والله #هيفاء_وهبي ست مش طرية واللى يتجوزها يبقى خد خازوق !! #بوابة_القاهرة #مصر #توفيق_عكاشة,1
الإخوان اختاروا رضا الأمريكان خلاص، بانت من زمان وده اللي هيعمق خلافهم مع السلفيين ومش بعيد تلاقيهم بيعايروا السلفيين بعلاقة بعضهم بالأمن,1
ياسر أبو عمّار في #سياسة_في_دين :علي الجزيره غيّرت موقفي من حزب #النور بسبب مواقفه المخزية مع الرّئيس #محمد_مرسي,1
"""RT @LyricslnArabic: ""كل ما نفعلهُ هو التفكير بالمَشاعر التي نخفيها"" - جستن بيبر.""",2
فيه ناس بتبعتلي رسائل عتاب رقيقة جداً والله يا جماعة أنا ما عنديش أي نية أكون كاهن ولا ملاك وبقول للخروف يا خروف في وشه ومش هتغير,1
لا ينكر أحد ضرورة إجراء إصلاحات شاملة بالقضاء سواء فى كيفية التعيين فى البداية وحتى كيفية المحاسبة داخل القضاءلهذا تقدم,2
#لو_ده_جنان_إتجنن لما تشوف واحد بيعاكس واحده روح اعمل اخوها,2
واحدة في دفعتي لسه شايفينها من شهر مع واحد كان واعدها هيخطبها و كده .. من يومين تلاتة لقيناه خطب واحدة غيرها و هي مشت مع واحد جديد  ,2
ما كل هذه الأعداد! انا مبهور عجلة ورا يا مرسي وإلا هندخل في مرحلة وا كرساه,2
"""ريكي مارتن بيقلب شباب و احنا قاعدين""",1
مع الانقلاب الدموى هزيمة دموية لمنتخب مصر بالستة من يقتل الستات فى الشوارع تقتله غانا بالستات فى التصفيات,1
"""#هل_تتزوج_وحده_تكشف_وجهها لو كل واحد عايز يتجوز سأل السؤال ده البلد كلها هتبات في الشارع #عادل_امام""",2
ملوك الاناقه والفخامة طبعاا قميص غوتشي لابس تاي تاي😊😀😀 https://t.co/l61kPhg9Tj,2
#شوقي : ولد الهدى فالكائنات ضياء وفم الزمان تبسم وثناء/ اللهم صلي وسلم على سيدنا محمد وعلى اله وصحبه وسلم #بكفي_حصار #اضبطوا_شركاء_المخلوع,0
مايمرروهمهما عملوا الدستور ده مش هيعيشلأنه ولد ميتا وبني على باطل وسيقود إلى باطلدي قناعتي ومؤمن بيها,1
قاربت السنه علي ابشع مجزرة في التاريخ الانساني #فض_اعتصام_رابعة و العين مليئة بالحسرة و يمزجها الامل و الصبر علي,1
رضاك يارب #كلمتين_وبس,2
احسن ميلف فى مصر #فيفي_عبده_الام_المثالية,1
اللهم الاهلي بطلا لكأس مصر,0
وصول الثوار لميدان التحرير احد اكبر علامات اسقاط الانقلاب والعلامات الكبرى والاخرى قادمة مع قادم الايام,2
"يحيطك دائما بما يشغلك #فضيحة_المحلة #مرتضى_سما #ابله_فاهيتا الخ يتغير الزمن ولا يتغيرون يلهونك بقنابل الدخانليطبخ ""برواقه"" الله غالب",1
"""أسال عن حالي ايه اللي جرالي..ولا لحظه ابدا انا هنساكياما ليالي سهرت الليالي ..شاغلني انت وهمي رضاك ....رامي عياش 😍😘 #افصل_واسمع""",0
حركة تمرد صاحبة انتصار 30 يونيو طالبت بالبرادعي رئيساً للوزراء ولما اعترض السلفيون تم استبعاده هل خرجنا من حكم الاخوان الى حكم السلفيين,1
"اثنان وثلاثين سببا للتصويت بـ ""لا"" على مشروع الدستور",2
ياخى الفجيكات دول يتحبوا من غير مقدمات كده :) #نوبة,0
يا سلام كده لما تكون الكهربه أطعه و انت أعد بتسمع أغاني عربي أديمة في راديو أديييم. بحس اني رجعت للتمنينات إحساس جمييل.    ,1
ثانية واحدة مش فى ناس بتقول ع #باسم متأمر وخاين وكده طب اتخيل كده لو الحاجات اللى بيهاجمها انتهت زى تطبيل الاعلام وكده مش #مصر هتبقى احسن,2
"""بالفيديو.. #عمرو_أديب: «الشامبو خدعة وأنا عمري ما استخدمته»#جريدة_الزمان https://t.co/0VzbXdKl6y""",2
"""@DeElwazeer ذاكرى من التسجيلات مع الورق اللى معاكى ....وافتحى ترجمه جوجل علشان لو فى كلام عاوزه تترجميه""",2
معاكم رناد اللي ميتة حر طول الوقت ووقت النوم افتح المكيف واوجهه علي عشان انام👍🏻,0
"""صدى البلد: #سما_المصري : #مهرجان_القاهرة_السينمائي «اتعمل علشاني» https://t.co/cppKWKIFSp #ciff #ciff38""",2
الاعدام ل #صغار_الخنازير #بديع #المرشد #الاخوان #المنيا #مصر #السيسي,1
رحم الله شهداء الواجب الوطنى على حدودنا، وادعو لجنازة شعبية حاشدة ضد الارهاب والطائفية الدم المصرى حرام,2
"""أوباما يخفض أحكاما بالسجن عن أكثر من 100 مدانhttps://t.co/eD2hO3hOm7قال البيت الأبيض يوم الخميس إن الرئيس الأمريكي باراك أوباما خفف أح…""",2
وعامة صفار ده قوي لدرجة انه تنين كان بيسرق أكونت علاء وهو قاعد معايا ع القهوة بيلعب طرنيب #ROFL  ,1
"ونقوم ولا شيئ يوقفنا لا أبو جهل جهله يحرفنا ولا أبو لهب هيخوفنا ماحناش ضعاف قلالات حيلة آه ياجميلة"" عمار وسيد",0
"خبر ضحكني مووووووت .. عن شيرين بلهارسيا ,, والخبر ده يؤكـد لي إن الطبقة دي كلها كـدب ف كدب. شيرين بلهارسيا أنكرت إنها إتجوزت حسام حبيب ( ماعرفوش) و أنكرت ثم أنكرت وأثناء إنكارها برضه أنكرت ,, وف الآخـر إتجوزتـه , المهم بالـرفـأ والبنين #حزب_الكاذبين  ",1
التطبيع احدي المحرمات الوطنية التي اتفقت عليها كل القوي الوطنية و لا يجوز لأي حزب أو جماعة إجازته تحت أي مبررات أو ذرائع,1
احداث العمرانية وصمة على جبين كل مصرىالدين لله و الوطن للجميع,1
3 الدم المصري كله حرام، أدين الاعتداءات على مقار الإخوان والحرية والعدالة وكافة أشكال العنف، جميع الضحايا مصريون لا فرق بين إخواني وآخر,1
صباح الخير عليكي يا مصر يا حلوة و لابسة جديد إن شاء الله هيكون أحسن يوم في اللي فات و كل اللي جاي أحلى,0
هههههههههههههه انا ما كانش قصدي والله يا باشا انا ما قلتش لحد يديني صوته انا قلت لهم انا مع السيسي رئيسا لمصر   موسي مصطفي موسي هو واللي جابوه #كدابين,1
عندما يتهم الجهاز المركزى للمحاسبات رسميا وزيرا بالفساد يبقي عليه العوض فى العدل سيبك احلى من الشرف مفيش,1
#حملة_الا_يوسف_الحسينى #يوسف_الحسيني حرقهم علشان كاشفهم من زمان أويغلطة ومش هيكرروها تاني …,1
"""في أسبوع واحد بس 3 أحكام مثيرة للجدل أصدرت في #مصر1- براءة نجلي #مبارك2- الغاء حكم الاعدام لـ #مرسي3- رفع #أحمد_شفيق من قائمة الترقب""",1
"""#جريدة_الميدان | #مهرجان_القاهرة_السينمائى استمرار غياب كبار النجوم عن فعاليات ""القاهرة السينمائي""... https://t.co/7OEhVTu5AK""",2
"عـمـلـيـة خـلـط الـديـن بالـسـيـاسـة تـتـم بـ حــرفـيـة كبيرة ,, والحكومة نايمة علي ودانها ,, والشعب بيدفع الـتـمـن .. ملعون أبوكي حكومة فاشلة.  ",1
صباح الخير حابه بس انوه عن ان ف اكتر من ٢٥٠٠ اسره هتتشرد و بيوتها هتتخرب و اننا احتمال كبير نبقي ف الشارع قريب 👍🏻,1
"""احمد الشيخ : يكشف عن السبب الحقيقي في عدم إنضمامه للزمالك: https://t.co/KiFeyHy6je via""",2
فخور أني مصري اولا و اخيرا,0
رموا على جمعه وجابو خالد الجندى الاحتفالات الدينية حرام على مرسي حلال للجيش,1
